"Date","Title","Review_Text","Review_Score","Country"
2010-08-27,"A Must-Read for Long-time Fans and Newcomers Alike","Zahn was one of the first authors to come up with his own Star Wars plot, back in 1991. He's so great that many Star Wars authors will give him a nod in their ""Acknowledgements"" section. He deserves it.This trilogy is thrilling. If you don't know anything about Star Wars, this is a great place to get started - just watch the original 3 movies and you'll be all right. If you're a well-read Star Wars fan, you must read this book - Zahn created the characters of Grand Admiral Thrawn, Mara Jade, and Talon Karrde - possibly three of the most interesting characters in the Star Wars cast.The plot is fascinating. Though it's been 5 years since the destruction of the second Death Star and the death of Darth Vader and the Emperor, the New Republic is suddenly put on the defensive when Thrawn gathers what's left of the Empire's resources to subtlety bring down the New Republic. While you have to root for the ""good guys"", you are forced to respect Thrawn because he is such a tactical genius.Zahn also does wonderfully in preserving the essence of all the movie characters - Threepio is still a priss, Han is still an incurably sardonic rogue, Lando is still a diehard businessman with a soft spot, and Luke and Leia are still... Luke and Leia. The writing is very good for this genre, and the books are perfectly paced.Zahn takes you all around the galaxy of Star Wars, showing you just how big it really is. You get to see Chewie's home world of Kashyyyk, meet a new alien race - the Noghri, and discover a lost fleet of two hundred Dreadnaughts. This trilogy reads quickly, is authentic, and has crazy twists. You won't know who to side with - the New Republic or the remnants of the Empire and its Dark Side weapon.",5,"US"
2016-01-03,"Great story","With new movies and new official cannon books these stories might not be as popular. They are still great stories and like the last 30 years will continue to keep Star Wars fans satisfied. At least for me the fact that it won't be several years between official Star Wars only makes me want more. The legends series continues to be quality fiction.",5,"US"
2000-10-13,"Thrawn is at it again....","We all know that good always wins over evil, but we are still constantly fascinated by exactly how it is done.Thrawn is a continued threat to the New Republic, and particularly to Han and Leia's newborn twins. With their Jedi heritage, they could be a valuable tool for the Grand Admiral in the fight against their parents. Leia makes a surprise discovery in the very heart of the New Republic, and Luke has a love-hate relationship with Mara Jade.Thrawn prepares to play his trump card, the existance of a cloning machine which would ensure his victory over the New Republic. Find out who gets cloned and must fight him or herself to the death!",5,"US"
2000-01-10,"A good ending, but not perfect, not by far.","In this novel, most of the things Zahn started in Heir to the empire end up. The novel is much like the other two, it really captures the admosphere and feeling of Star Wars I haven't seen in any other SW novel until sofar  (including Zahn's newest two SW novels). In general, I thought it was a  great book, a must read for any Star Wars fan. Unfortunally, the ending of  the whole story isn't really impressive, the way Thrawn got killed simply  sucked while that lane C'baot character got  a dying scene better than that  of the Emperor's! I mean, if a great villain like Thrawn really had to die,  why like that? Next to that, the Imperials in this novel had that classic  James bondisch ""evil organisation with lots of minios"" flaw, once  the great big, mean evil villian is gone, they run out of cannon fodder.  But credit where credit's due, again, Zahn delivered a true SW masterpiece,  .",4,"US"
1998-02-06,"Please, DO write some more STAR WARS books for us, Mr. Zahn!","This trilogy definitely is by far the absolute best stuff I've ever read in my life!Not one of the other STAR WARS authors did manage to write a story so thrilling and true to the characters of the original as Mr. Zahn did. Perhaps even more so. I must admit that he's a genius. And I'm not a person to say so very often.Till now I've read about seventeen English STAR WARS books, but after reading this trilogy (I'm reading the books in chronological order), I didn't really believe that someday I would happen to find a better book lying in my hands.Actually, I never did.May the force be with you, DANA (Germany)",5,"US"
1999-10-06,"Perfect just Perfect!!","This book is wonderful and think what will the comic be like Whoah! I would love to see this books' triolgy be made into movies it's great. But first they have to make the Courtship of Princess Leai first now that book  is great. It would make the perfect finish to the last three, give you an  idea of what happened next. Mara Jade this girl kinda gave me a headache I  mean was she good or bad or what?? Winter is good too. But my favorit  person was Leai I have all her lines in the book and the movie memoized. So  if George Lucus gets board one day. All he hasta do is make these into  movies. Get the book you'll love it garnented.",5,"US"
2003-03-17,"I have read this book 5 times","And each time it gets better and better. This is, without a doubt, my favorite fictional book. E.V.E.R. There is some deeper sense that always gets me to return to this book. It is well written, and like I said to the first book in the series, does not borrow heavily on the films and when it does, in a good way. The ending, while somewhat predictable was also somewhat of a major plot twist that had your jaw drop to the floor as Mara Jade, the Emperor's top private assassin trained to use the Force and her final mission given to her by the Emperor to kill Skywalker, confronts Luuke Skywaler in a duel to the death.",5,"US"
1997-08-14,"The author of this book knew what he was doing.","So many times you'll find a book about a certain series and it just doesn't fit with what everyone else wrote.Not this one. It fits perfectly with everything that had been writen before it.He explains everything very well and puts it all together with great style. He spends enough time with each of the characters so you know what's going on but not to much so you know exactly what's going to happen.The climax at the end of it was truly worth the Star Wars name. Well done Mr. Zahn!! My favorite part of the book was the last chapter although I think he should have gone a little farther",5,"US"
2016-06-07,"Classic","Once again, I'm amazed at how much the SW authors can pack into one book and somehow make it all work.I very much enjoyed the character interactions in this book, but it was the little touches throughout that really made it stand out.",5,"US"
1999-07-12,"An awsome book","I have always been a fan of starwars.  I loved the other two books in the series (heir to the empire, dark force rising), but when I read the final conclusion, I thought that it was the best book that I had ever read. There were many new characters, like Grand Admiral Thrawn, Captain Pellaon, Talon  Karrade, Joruus C'baoth and Mara Jade, that were fascinating. I felt like I  was there in that last battle against C'baoth.  It was very fitting when  Mara killed Luuke and C'baoth.  What a great way to end the story.  It is  a book that I recomend every star wars fan should read.",5,"US"
1997-11-21,"A great book which really captures the feel of Star Wars","I can't say anything about hearing a John Williams score in the background, but I can say that it is, in all probability, better than the original trilogy that started it all (no offence meant, George). It's atmosphere is very imaginable the way it is presented, and still somehow leaves enough out the first few times, that you can pick it up in subsequent readings. The first two books in the trilogy can fill in some details, also, to give you a more complete picture. Zahn's projection of technology also gives you things to think about, even when you have long since finished.",5,"US"
1998-07-07,"THE BEST!!!","I read this about two years ago, and I admit, I don't remember all of it.  But I can tell you that it was AWESOME!  Timothy Zahn is a master at portraying lively characters - you get to know each character very personally, which you rarely find in books.  Yeah, true, Thrawn was probably the favorite for most people who have read the book, but you can't deny that Mara was the bomb!  I have been immensely disappointed after reading many of the other Star Wars books afterwards (Jedi Academy seemed like a children's book compared to this), so Zahn - please write more!",5,"US"
1999-02-12,"Best book I have ever read....! Excellent work...!","I will make this short and sweet.Get this book and all of Mr. Timothy Zahns Star Wars novels. If you call yourself a true SW person, you must read these books. You will be so glad you did.A reader from Honolulu,  Hawaii , February 10,  where it was Luke vs Luuke, and the only problem  was, how did Joruus get the Force bacK from the ysalamari!Joruus had  his private Stormtroopers plant bombs on them and had them killed when he  pressed the trigger. (Reread that part in the book).Well done Mr. Zahn,  don't ever Stop writting SW novels...!!!!",5,"US"
1999-12-04,"Zahn...why anyone else?","Having read all 5 Zahn books, I felt obligated to write a review for my favorite of them all. I truly can't understand why anyone else writes Star Wars books. Well, I can understand it, I just wish they didn't have to!  After his 5, I find the characters he created: Karrde, Jade, Thrawn, and  Tierce and Flim in the new ones. He delves so deep into the roguish realm  of SW that it gives readers a new perspective, while at the same time  convincing us that the good guys are vulnerable. Nothing peeves me more  than unstoppable heroes.  My only real qualm: I actually want the bad guys  to win. Come on, who really didn't want Thrawn to take over at least part  of the galaxy, hmm?",5,"US"
2003-06-02,"Exciting Conclusion to a great trilogy!","This is the last book in the trilogy (I should hope so, 'cause it's no. 3) And nothing to be scoffed at. Exciting doings occur and the conclusion offers many suprise outcomes. I'll give you one hint: Look closely at the cover. Luke has a BLUE lightsaber. That *hint* *hint* may or may not have something to do with one of them. The Noghri are an interesting group, and Leia provides them with insight as to why the New Republic is superior to the empire. This is a story that is indeed worthy enough to have the phrase Star Wars on the cover. I highly approve of this book for readers everywhere.",5,"US"
2015-04-12,"First time read of Star Wars Novels.","I was curious after getting the Star Wars Chronology book. The movies only capture a real small period of events in the Star Wars universe. This trilogy helped explain that the Empire was still a powerful force for several years to come. I am not much of a regular reader but this will make me read more of the author's Star Wars novels.",5,"US"
1999-10-16,"Great ending to great trilogy!","This book had great action and a great plot!  Like the first two books the author had retained the character's personality and the Star Wars Spirit.  When I read the book, I loved how the book reminded me of Return of the  Jedi. How I can't say because it will spoil the book for others.  I loved  how the bad guys were defeated once and as how this is truly Star Wars. I  love this book and I love Star Wars.  I encourage anyone who want a good  action Star Wars story to get this Star Wars Trilogy. May the Force be with  you.",5,"US"
2001-05-31,"Third Installment Not to Bad","Timothy Zahn’s Star Wars: The Last Command is the concluding novel in the three part series put out by Zahn. The novel takes all of the unfinished business from the two previous novels and puts them back together. In the previous novels the reader is presented with intriguing facts about Thrawn and his plot to crush the Alliance. Here the novel once again plunges reader back into the story, picking up where it left off. The Alliance, already crippled by Thrawn’s attacks, attempts one more effort to take down the Empire’s cloning facility and once again bring peace to the galaxy. The mission, already complicated, is made even more by factoring in the Dark Jedi C`boath and his cloned Jedi. However, the Alliance is not down and out, an unknown ally will come from the darkness.  Overall the book was enjoyable. The storyline is powerful enough to keep readers reading on to find out what happens. The characters are wonderfully depicted throughout the novel letting readers see deeper into the familiar and unfamiliar characters of the Star Wars Universe. Even with a couple laughable characters, the book is well written with respect to the original Star Wars, mixing in political intrigue, a good science fiction background and the somewhat nerdy “Force”.",4,"US"
2005-02-01,"Great ending to a so-so trilogy","I was pleasingly surprised by Zahn's ability as a writer.  The first book I thought was horribly written.  The second was much better, but still lacked something.  This third is by far the best of the 3.  I am glad I waded through 'Heir to the Empire' in order to get to this book.The plot is insightful and cunning; the characters become more animated and believable; his descriptions of scenery is far better.  Zahn gave this third book the story line and subplots deserving of the Star Wars name.",5,"US"
2000-04-30,"Great ending to a Great Trilogy","The Last Command is by far the best of Timothy Zahn's Star Wars trilogy, and the best of all Star Wars books.  As I read this, I could so easily picture this book as if it were another Episode in the Star Wars movies,  and could almost hear the unforgettable music from Star Wars.  Unlike other  Star Wars books, the plot is nice and simple; good vs. evil, exactly like  the movies.  What drew me to the Star Wars movies was the mythological  aspect, and The Last Command conveys this almost better than the movies.",4,"US"
1998-12-09,"Excellent characterization and beautiful plotting","The Thrawn trilogy were the first SW novels I read and so far, the best.  Zahn not only managed to breathe new life into all the characters from the movies, he gave them a plausible villian and a plausible threat.  Thrawn is  easily the best-worked villian in the entire SW universe, and the only one  who truly manages to portray the Empire as something other than evil.  In  his actions, he shows the desire for order, which is a historically  plausible reason for imperialism.  A beautiful book.",5,"US"
2013-12-06,"Best of the three","My favorite book of the trilogy.It was amazing to ""see"" (read) the Solo twins for the first time, though kind of sad considering what happens later on. The ending duel between Luke and his clone was very creepy ... reminded me of the dark side cave duel on Dagobah. Surprised that Mara killing the clone fulfilled the Emperor's command to her, but it does make sense; they were identical, after all. Thrawn was a cool villian, but I was not sorry to see him offed. Rukh certainly redeemed himself in killing Thrawn.",5,"US"
1999-08-13,"An enrapturing tour de force","Its interesting to note that so many readers enjoyed seeing Luke (a fully fledged Jedi Knight) come across as a bit of a wuss compared to the towering Mara Jade who more or less ends up saving the day.  So why then do  people want the pair to get together?  Surely the illustrious Jade would be  far better off with someone with more balls and charisma; someone like  Lando Calrissian!  Just kidding folks.  Do enjoy, what in my opinion (for  what it's worth), is a magnum opus.",5,"US"
2008-08-17,"Decent Ending To A Decent Series","I must say that this Thrawn trilogy was quite an enjoyable read. Not a 5 star read but definitely a 4 star.This final book in the trilogy is not without it's merits and kept my interest for the most part. Overall, however, I had a hard time getting captivated, not because the story was uninteresting, just the writing style was a little plain at times.Overall, I definitely recommend this book and the trilogy to all Star Wars fans.",4,"US"
1999-03-07,"THE GRIPPING CONCLUSION TO THE #1 BEST-SELLING SAGA!","The Empire, now under the command of Grand Admiral Thrawn, is producing cloned enemy fighters from an unknown origin. On Coruscant, the heart of the Rebellion, Leia Organa Solo is fighting an unseen enemy: Delta Source,  a secret listening system developed by the Empire. Meanwhile, Luke  Skywalker has traveled to the city Calius, in hope of finding the source or  any information leading to the cloning that is threatening the very  survival of the Rebellion. On Corusscant, Leia finds a new source of  informatmion that is very helpful, but her luck does not hold out. The  Empire attacks Coruscant, releasing cloaked man-made asteroids into  Coruscant's atmosphere. Luke Skywalker, Lando Calrissian, Han Solo,  Chewbacca, Mara Jade, C-3PO, and R2-D2, set out to Wayland, the location of  the cloning fortress, to destroy it. As the story continures, the four  humans, one Wookie, and two droids find dangers at every corner. As the  team continure their search on Wayland, they finally find the cloning  wharehouse. They eneter without any problems, only to find the cloned Jedi  Master C'baoth waiting for them! As the two Jedi, mara and Luke, find  themselves fighting the insane Jedi Master, the rest of the team are trying  to find a way to destroy the fortress before it's too late.",5,"US"
1999-07-11,"Good, but lacking in some areas","A decent conclusion to the Zahn trilogy.  A few problems with it though: I found the fact that Fey'lya was still on the new republic counsel after what he did in the last book ridiculous.  Also, the ending battles, both in  space and in the throne room had some flaws.  The smugglers part in the  space battle made little sense.  As well, Mara destroying both of the  enemies in the throne room was also disappointing.  Overall, the trilogy  was decent reading, but it did not feel like star wars.",3,"US"
2000-07-16,"Thrawn Trilogy","The entire Thrawn Trilogy was one of the best Star Wars books since George Lucas wrote A New Hope. A exiting edition to the Star Wars trilogy, introducing a whole hoarde of new characters, along with our favoite old  ones. Most important of all Zahn adds one of the five greatest Imperial  leaders to this trilogy, The man who it was named for, Grand Admiral  Thrawn. Thrawn joins five other Imperial leaders, The Emperor, Darth Vader,  Moff Tarkin, and Admiral Daala. Among them he is the most tactically  brilliant of all. He studies a species art to discern physcological  blindspots and then tailors his attacks against them.His downfall was his  trust in his subordinates, normally a hero trait. I actually found myself  crying in his death scene. In fact, I have recently been bothering some  people at Lucasfilm to see if Thrawn will appear in the Prequels.  Unfortunately, This novel happens to detract from the image of Star Wars.  In the movies it is simply good verses evil. In this novel, The Evil is a  lot harder to dicern. I mean Thrawn is not really Evil, is he? I thought he  deserved to defeat the new repub-, I mean the Rebellion. All in all an  excellent trilogy, and The Hand of Thrawn duolgy is even better. A  must-read",5,"US"
1998-11-02,"One of the best!","This has got to be one of the best Star Wars books ever written, and it is in the best series as well. Timothy Zahn has given us a superb book with an involving storyline, interesting new characters, new species, new planets,  and they all come together in this amazing end to the trilogy. Zahn manages  to portray the characters much more accurately than many of the other Star  Wars authors around. This book is a must buy if you liked the first two in  the series.",5,"US"
2015-05-20,"It all comes to an end.","The slow build finally comes to a climax! The pacing of the Thrawn Trilogy lends itself well to offering lots of different stories and angles from several perspectives across the three books. The story wraps up nicely, although somewhat quickly once you get there. You really get a sense of full appreciation for all characters involved, with the lighthearted hopefulness you would expect with a Star Wars ending.",4,"US"
2013-07-11,"AMAZING!!!!!","This is the epic conclusion to the thrawn Trilogy. The ending battle was epic. This book reminded me of ROTJ with out the Ewoks! If you have read the previous installments in this trilogy, you wont be disappointed. With this installment into the Star Wars EU, Timothy Zahn set him self as the best Star Wars novel writer. This is a must read. I also recommend the audio book!",5,"US"
2018-07-02,"Five Stars","Great book",5,"US"
2007-05-01,"The Best Way to Experience This Book","I want to highly recommend you get the audio versions of this trilogy which is amazing.  As great as the books are (and if you've read them you know they are probably the most worthy of the title ""Star Wars"" of any book written in the entire star wars universe), now imagine hearing them dramatically performed complete with (and this is the best part) John Williams original soundtrack set to the events of these books.  If you've read the books, try this out, you will enjoy it.  If you've heard the book, go back and read it because the audio version is abridged.  Hope you enjoy it.  I know I did.",5,"US"
2015-09-19,"great book!  well done Tim Zahn!","great book!  Full of twists and surprises!  Has an ending that I did not see coming!  Well-written!  Like the first two books in this trilogy, this one also captures perfectly Lucas’s vision for Star Wars.",5,"US"
2015-09-19,"great book!  well done Tim Zahn!","great book!  Full of twists and surprises!  Has an ending that I did not see coming!  Well-written!  Like the first two books in this trilogy, this one also captures perfectly Lucas’s vision for Star Wars.",5,"US"
2016-06-20,"Love these books! Great ending!","This book is the final in a three book collection. The ending does not leave you hanging.  It does let you know that more will follow, but those stories are after this one. The Force is with Timothy Zahn. Phenomenal!",5,"US"
2013-08-20,"Grand Admiral Thrawn has a new weapon to use against the New Republic","Grand Admiral Thrawn has discovered one of the Emperor's secret storehouses on Wayland ---with a complete cloning facility! Mad Jedi Joruus C'Boath takes it over and challenges Luke to a battle--with a clone of Luke himself! Can anyone defeat this crazy Jedi Master C'Boath and destroy Mount Tantiss?",5,"US"
2000-08-28,"The explosive final","In this last book of the Zahn-trilogy the carefully built plots come to an  explosive finale. And that in a Star Wars worthy manner. Especially towards  the end you can really see the parallels to the final battle to Return of  the Jedi and still you get something totally new and very exciting.  The  way Zahn answers all the open questions is fabulous and sometimes you just  want to say ""Ahhh... I should have realized"". And during all the  action Zahn does't forget to concentrate on the really important thing':  the characters who have to go threw a lot of fighting, political intrigue,  personal angers and fears until it all is over. The best Star Wars books  ever com to a conclusion and in the end you just want to start reading  again, like it was with the movies.",5,"US"
2018-06-05,"Wow!","The Wookie speaking basic is a little rough but a great laugh. This is like listening to a movie with full sound effects and great narration.",5,"US"
2005-04-19,"Well done but somewhat ""clunky""","The climax to this series is not as good as the previous two books.  However, COMMAND is still a great read.  The main problem I have with it is that Mara Jade seems to gain a lot of control over the force in a very short time.  The clone of Luke is a bit....well....silly.  How did Luke's hand get found by the villian?  The characters are dead on though.  I enjoyed the series a lot, but this book was a bit of a let down.  It seemed a bit rushed.  Zahn tied all his plot threads together very quickly.  The novel is worth reading, but without the entire series it would be just an average story at best.",4,"US"
1999-01-17,"Amazing conclusion","I wasn't too impressed with this book when I first started reading it. ( It had been a while since I read the previous 2 in the series ). However, despite the slightly slow start, the last one third of the book moves at a  lightning pace. The demise of Thrawn - it almost brings a tear to the eye.  The character of Thrawn tends to grow on you...  depicted as an  intellectual of the first order.",5,"US"
2015-03-13,"Great Way to End the Series","The three Thrawn books are great, fast-paced stories that uphold the spirit of the original Star Wars movies. The Last Command is the best book of the Series. It leads to a final battle that evokes the same thrill that seeing Luke and Vader battling in front of the Emperor did.",5,"US"
2014-11-30,"The Last Command Student Review","Zahn does a wonderful job of conveying the Star Wars ""feel"" to his audience, from the interplanetary space battles, to the so well described ground armadas and their wars you truly think you are apart of the Galaxy Far Far Away and you're left wanting more at the turn of every page. The relationships that are established both internally and externally offer a rich, immersed delve into the text that you can always relate to. It's these relationships that further enhance the lore that is already exemplary. Great all around read to finish off this trilogy.",5,"US"
2016-05-31,"Loved the series","Great series with several twists... Did not see the ending coming. Recommend to any Star Wars fan. Audio book version is amazing as well.",5,"US"
2009-08-12,"Great Ending to a Top-Quality Story","Greatest trilogy next to the original saga I've ever read. For that matter, this has to this day been the best story I've ever read and is what really got me into reading books. The story throughout all three books was so well written and had me so entranced I can't honestly pick a favorite. If Hollywood really needs some help making a decent movie again, I would love to see this story on screen.",5,"US"
2009-04-29,"conclusion to a great series","What can i say that other reviewers havent if you like starwars you owe it to yourself to pick these three books up i read them one after another and couldnt put them down other authors doing starwars novels take note,thrawn is a well thought out villan and zahn doesnt insult his readers by delivering a worthy ending to his space opera highly recommend",5,"US"
2000-06-19,"If you haven't read this trilogy, you're a fool.","Timothy Zahn has proven himself to be the best Star Wars novelist since Lucas himself with this series. He is a masterful author, or he is with this group, at least. His writing is of the style that feeds your  imagination just what it needs to produce a complete image of what's going  on at all times, but not so much as to take the fun out of imagining. The  storyline in this trilogy fits perfectly into the Star Wars universe. If  you're a Star Wars fan and you haven't read these (or any novels) then  you're just not a fan. If you've read novels but skipped this, then you're  a fool!",5,"US"
2017-02-17,"Great book but I'm laughing my ass off at the ...","Great book but I'm laughing my ass off at the whole ""SCHOOL AND LIBRARIES ONLY"" thing that amazon has here.",5,"US"
2000-05-18,"Thrawn trilogy","Outstanding, I am a new fan of Timothy Zahn's Star Wars saga and I am now hooked. The story line was easy to listen to and its characters very consistent with that of George Lucas editions. The plot was innovative and  left you in suspense. I encourage any new fan to hear this and follow this  trilogy with the audio book edition  of The Hand of thrawn (2 Volumes).  These include Spectre of the Past and Vision of the Future. The audio  edition is very descriptive and takes your imagination through the force  and within the battle itself, with sounds of special effects and alien life  forms.Once you start to hear the story unravel you are hooked and yearning  for more, it is an addictive story and a must read for star wars fan old  and new. Good luck and may the force be with you,,,,,,,,,,,,",4,"US"
2000-07-13,"Better than the other two","The Last Command is the best of the trilogy.  It's got more adventure and wierd stuff.  They should have focused more on the final lightsaber battle though.  The final spacebattle over those shipyards was pretty short, in  fact I don't remember it being described at all (except for a few  sentances).  The Last Command is the best of the three books, but don't  read it until you've read the first two.",4,"US"
2016-04-01,"Three Stars","Could only give three stars.  Found the plot to drag.  Still a worthwhile read.",3,"US"
1999-02-23,"Bravo!!","This book is the perfect example of the great potential authors of today have to capture the flavor and rythym of STAR WARS. Zahn introduced new characters with such charisma and style that I found myself begging for an  encore. This is by far the best trilogy I have ever read, and this book was  the crowning achievement.",5,"US"
1999-08-07,"GREAT, Of of those 'Stay-Up-Till-3-in-the-morning-reading-it","It's really good. I suggest anyone really interested in Star Wars should read this. If you're not interested don't read it, because then all you'lee be able to do is write a review to Amazon.com and say that it sucked, but  not you really like Star Wars anyway. That's just stupid!READ THE BOOK,  IT ROCKS!!!!!",5,"US"
2000-07-14,"Excellent, grabs you and doesn't let go!","The final book in the Thrawn Trilogy doesn't disappoint fans. Zahn is an excellent writer, and does justice to the characters we've seen before, and gives us a wide variety of new characters to meet and explore. Once into  this book, I wasn't able to stop reading! It's a sure-fire hit with any  Star Wars fan.",5,"US"
1997-10-01,"Extensively Overwhelming Conclusion is a Hit","This book is simply a masterpiece, although,  if you read it directly after HEIR, you might notice that HEIR is more likeable in a way that it is more like the movie trilogy. Zahn has  marvelously captured the flavor of STAR WARS,  although a slot weaker than HEIR in some aspects. ZAHN'S TRILOGY RULES!",5,"US"
2016-03-13,"See ya Thrawn!","It's a good trilogy. Each book is good in their own right, but all in all a good trilogy. Kind of fills in the gaps.",4,"US"
2014-01-28,"Zahn rocks! 'Nuff said","I was sad to see this fantastic trilogy end. I love the new characters of Karrde, Mara Jade and especially Thrawn. What an awesome bad dude that I loved to hate! Add in Han, Leia, Chewie and the droids not to mention my very perfect Jedi, Luke Skywalker and you have a veritable masterpiece. A must read.",5,"US"
2005-02-26,"Zahn is brilliant, but I just didn't like that much.","Timothy Zahn is one of my favorite writers, and this is the only Star Wars related material I've ever read. I really liked how he used the characters and made them seem like they were carrying on right after the old movies.But the ending seemed kind of well, boring. If you haven't read it I'm not necessarily going to give it away but It was just anti-climatic. Also, why is Mara Jade learns and grows just as much in the force as Luke does in 4 days in the jungle as Luke does throughout his whole life. The clone thing at the end was kind of dumb, but overall it was a good book and a good triology. The only Star Wars material I'm ever going to read.",4,"US"
2000-06-11,"A good read, as well as a ""antique"" of the Expanded Universe","An exellent read, despite a clone heavy plot. Zahn's solution to Mara's problem is quite clever indeed, and the Noghri are an interesting species indeed. (One misused in my opinion by Salvatore) The good guys succede,  Leia has her children. Bravo, and what an Encore that has followed:).",4,"US"
2002-06-01,"A great conclusion","The conclusion to the trilogy, this book was packed with lots of action.  The climactic battle at the end was exciting and had an interesting surprise.  I loved all three of these books.  The new characters and storylines they introduced lay the foundations for many more great Star Wars novels.",5,"US"
1998-08-23,"Fantastic","I have read a lot of Starwars books in my time this has to be the best  yet.Zahn has outdone himeself this time.I belive the detail and the  characters turned out beutifully.His words seem to flow like water from the  pages.It was hard to put down.Keep up the good work Zahn!",5,"US"
2016-01-07,"Three Stars","An able conclusion to an entertaining series.",3,"US"
2001-10-21,"This trilogy sets the standard!","Heir to the Empire, Dark force Rising, The Last CommandThe Good:The idea of a grand admiral in control of the emperor's legacy is brilliant.An insane dark jedi, clone soldiers, a coalition of smugglers, jedi twins and on and on goes Mr Zahn.Adventure, ha, Excitement, ha, a reader cares about these things!!The Bad:Absolutely noting.Conclusion:This trilogy sets the standard for all other writers. It is that good! Thank you Mr. Zahn",5,"US"
1998-06-06,"What can I say?","This is one of the best books I have read in my entire life. I read it for the first time in '95 and have reread it time and again. The characterization, plot, action........ hell, everything about this book made it great. Zahn is truly a master of his art, an auhtor without peer. I wish I'd had the chance to read it much earlier, unfortunately I wasn't able to but when I finally did I was basically speechless. Zahn has a style that really gets the reader into the book, so much so that you don't want to put it down. I'm an aspiring writer, and all I can say is that I would love to be compared to him (even if I recieve a bad review).",5,"US"
1997-05-06,"The Beginning","Timothy Zahn has, with this series, inspired a flood of Star Wars books that we enjoy today.  Never before have I been so entranced by a Star Wars novel, and I hape to read more about Our dear friend Admiral Thrawn.  After all, there's allways the Hand",5,"US"
1999-06-23,"This is a Fast paced conclusion to the trilogy.","This book concludes the trilogy in a fast paced, exciting way, having the 'final showdown' in Mount Tantiss between Luke Skywalker and Mara Jade. I am currently 3/4 way through and am enjoying it a lot!  A thoroughly  deserved winner of *****'s!!",5,"US"
2014-12-14,"gift","Bought for grandson as gift .can't rate as I don't read these. He seems to like them",5,"US"
2013-07-26,"The Last Command Review","This book is the perfect conclusion to the Thrawn trilogy. This is one of the best written Star Wars books, and a must read for any Star Wars fan.",5,"US"
1997-11-04,"Really awesome","This book is the best Star Wars book ever! Because, ""It was so artistically done."" As well,  C'baoth is a ""mindless philosipher"" and truly insane. In short, the book, for heroes and villains, is ""725 to 1""!",5,"US"
1999-08-07,"Great ending to the Thrawn Trilogy!","Zahn saved the best for last with his final book of the Thrawn trilogy.  This book was great, I read the last 180+ pages in one day because I was hooked!  I rated the first two books 4 out of 5 but this one is definitely  a 5.",5,"US"
2001-01-23,"Very disappointing","Zahn's writing style is terrible and made me abandon reading this series.  I read 'Heir to the Empire' and listened to 'Dark Forces Rising' and 'The Last Command' on audio cassette because I wanted to know what happened but I didn't want the pain of reading the second two parts of the trilogy.The ysalamiri are ridiculous - a sort of kryptonite for the Jedi - as is C'Boath the dark Jedi Master.  How come we hadn't heard of these before - they would have been pretty difficult to keep secret.  And the way Thrawn can anticipate any bluff or double bluff and never be wrong makes him unbelievable as well.  Mara Jade is a good character though.I suggest people read the X-Wing series first which is much better or even 'The Truce at Bakura' which is well written.",2,"US"
2007-09-02,"Not Free SF Reader","""Just when the Republic thought that the insidious and unfortunatelyvery clever Thrawn could sink no lower, he does. In other words, sendin the clones!This gives him the manpower (clonepower?) he needs to crew enoughships to blow the guts out of lots of the Republic forces andfortresses.Han and Chewie must gain aid from a smuggler fleet, to try and stop Thrawn. Luke contends with the evil Jedi Master C'Boath.Leia, very heavily pregnant, desperately tries to hold things together politically.",3,"US"
2011-11-13,"Thumbs up!","I love how the ending went with this book. The collection really is a gem considering how one story is connected with one another and how the characters come alive as you read and enjoy the book.",5,"US"
2015-01-28,"Very good Star Wars sequel","Very good ending to the trilogy.  Well-written.",4,"US"
2000-01-26,"Zahn:  Greatest Star Wars Author","This book is quite possibly the best book ever written.  It concludes the trilogy in true Star Wars fashion.  I couldn't put the book down, it is fast-paced and non-stop.  A great book.  If you feel that some questions are left unanswered (Luke and Mara, what Fey'la is so concerned with the  New Republic finding) then read Zahn's ""Spector of the Past"" and  ""Vision of the Future""  They will answer any questions you have.  All in all, Zahn is the greatest Star Wars author ever.",5,"US"
1999-02-18,"Required Reading for any Star Wars Fan","Zahn is a master at how he weaves wonderful new experiences into the lives of the characters that we know and love.  The trilogy that this book is part of is a sci-fi masterpiece and serves as a great example of how Star  Wars novels should be written! Bravo!  Mara Jade was a brilliant idea and  she is not a run of the mill character, but rather a complicated enigma  that is sure to live on in many novels to come!",5,"US"
1998-04-16,"An excellent work","This was an excellent book, in turn part of an excellent trilogy. As with many others I was saddened to see the brilliant military genius of Grand Admiral Thrawn die in the end but I thought that Zahn made his death as graceful as his life. The other character I have to compliment Zahn on is Captain Pellaeon who captures the essence of an Imperial officer perfectly, to the point where even the greatest supporters of the rebels can sympathise with him.  An excellent book that gives even greater depth to the Star Wars universe.....",5,"US"
2003-02-07,"Awesome ending to the Thrawn trilogy","THIS BOOK IS KILLER!!So much going on...clones, Dreadnaughts, Mara and Luke's conflicts, Jorus C'baoth, and the dreaded genius Admiral Thrawn.Excellent performance by the Noghri.I could read this book over and over.",5,"US"
2000-08-18,"This was my fav of the Trilogy","I liked this one the best. Mara Jade has to be one of the coolest Star  Wars characters (I'm SO glad she and Luke are getting married!!). In my  opinion she is the star of this book.",5,"US"
