"Date","Title","Review_Text","Review_Score","Country"
2006-07-12,"The Force is with you!","""Dark Force Rising"" Volume 2 of the Thrawn Trilogy. Grand Admiral Thrawn continues his attempt to finish off the struggling New Republic. Talon Karrde, the smuggler who took Jabba's place is slowly being pulled over to the New Republic's side even though his right hand Mara Jade (The Emperors' Hand before he died) wants nothing to do with the new republic and who's only goal has been to kill Luke Skywalker. The two opposing sides race for a lost fleet of about 200 ships. The winner will have the upper hand in the continuing battle. Meanwhile the newly surfaced Jedi master plots to capture Leia, her twins and Luke.The Good: The whole book (along with the other 2 were all very good). It's good to read the old favorites including Han, Leia, Luke, Chewy and Lando. The plot stays strong throughout and this kept the book enjoyable.The Bad: Nothing memorableOverall: The book and series are both very good and I recommend them highly",4,"US"
2009-08-12,"One of the Best Star Wars Stories Ever","Like my reviews on the other two books in this series, I have to say again that Timothy Zahn is a master of story telling and clearly brings the Star Wars universe back to life after the end of the last movie. The finding of the lost fleet and the carnage aboard the ships and so much is still so vivid in my head all these years later. I read this book originally the weekend it came out and finished it the same day. I hardly ever can go back and read books more than once but this story is just that good. I would love to see this story on the big screen. This trilogy was what got me into reading and I would suggest it to anyone that would love a great fantasy or sci-fi story. Outstanding job!",5,"US"
1997-12-05,"Holy X-wings, this book was good!","Wow. That is the one word that perfectly sums up my opinion of this book. I agree with those who say that this was not quite up to the standards of Zahn's other action-packed, edge-of-you-seat (or where ever else you read)SW novels, but it was still great, eh? Can't argue with that! Sure, I have my complaints, and I have other books I enjoyed more (plenty more), but that's how it is with nearly every book I read. (Except with ""The Princess Bride"". In the words of Westly, ""I've never seen it's equal."") I think that Mr. Zahn should have spent more time away from going on and on about how insane C'Baoth was. Now, listen closely to this. I have meant to say this in my other reviews, but I keep fogetting.... Is there anyone else who get a little agitated when authors of SW novels keep using lines from the movies excessively in the books, such as ""I have a bad feeling about this"" or ""It's not my fault!""? It has been this way with every SW novel I have ever read. Just once, I want to read one that does not mention any lines from the movies (except when quoting), and the author is able to make their own ""Star Wars cliches"". I'm still looking for that book. Mr. Zahn's new characters fit in perfectly with the movies and original characters. I find myself talking to other people who have seen the movies, speaking of Mara Jade as if she really were a main character in ROTJ. Zahn puts her in the background so well, one will begin to doubt their memories of the movies, and watch them again to make sure Mara was really not in any of them.  Anyway, I know Zahn is a great author, especially in his SW novels, but for anyone who has not read him, just look at the other novels, where Mr. Zahn's words and characters, animals and places are used endlessly. That in itself should tell you just how good Mr Zahn is.",5,"US"
2013-08-08,"The Thrawn Trilogy Continues","Continuing the incredibly popular and successful Thrawn Trilogy, this second installment continues the adventures of the Big Three.  Multiple plot lines abound, all interwoven nicely.  Thrawn, the remaining Imperial military genius, utilizes the power of the Emperor's hidden fortress to further his battle against the new Republic.  Luke continues his journey as a Jedi under the instruction of a mad clone.  Han and Lando attempt to recruit prominent names to the Republic.  Leia, Chewie and C-3P0 discover a dark secret that impacts an entire race.  Zahn keeps the pacing strong and the action moving.",3,"US"
2018-03-06,"Not special","No real tech, a series of Chase scenes that the heroes always barely survive. The movies are obviously better than the books",3,"US"
2011-07-31,"Where is the kindle edition?","I love this book series and had started reading again when it was released on kindle a few weeks ago. I just finished reading heir to the empire and went to download Dark Force Rising and discovered it is no longer available. I have requested help from amazon and they stated that I needed to inform the publisher that I want it to be available on Kindle. Hopefully this will work to notify the publisher that some mistake has occurred with the Amazon's system. I can't imagine that books one and three are available but the publisher changed his mind about the second one. This isn't much of a book review but maybe it will notify someone that they need to check the status of the kindle edition or encourage others to notify the publishers. Here's hoping!",4,"US"
2013-01-30,"Wow, I remember this being much better","This book really annoyed me actually.  I read it originally when I was a teenager and had such fond memories of it.  I probably should have left it that way.  But with the news of J.J. Abrams doing Episode VII and hearing that they would not be basing them on this series I figured I'd read them again.Seriously, if Grand Admiral Thrawn is such a genius why does he have such a moronic captain around him 24/7.  It just got so old reading about Thrawn figuring out what the Republic is doing and then every single time having Captain Pellaeon, like the idiot he is, second guess Thrawn's orders.  ""Huh, but why would I do that Grand Admial?"", ""What do you mean Luke Skywalker is aboard the ship!!??""  Just got comically stupid after a while.Still, if you are a Star Wars fan you have to at least read this series once.  Hopefully you did it when you were young.",3,"US"
2015-09-19,"great book!","great book!  just as entertaining as Heir to the Empire!  the mood reminded me of Empire Strikes Back; the good guys had gained some ground, but then the Empire pushes back, and in the end, things are quite somber, and you are not sure how the conflict will be resolved.  Can’t wait to read part 3 of the series!",4,"US"
2006-03-06,"The Katana Fleet","This series is so good, it's hard to explain.  It's written for adult readers, and lacks the ""it's Star Wars, so it has to have..."" feel that so many of the other EU novels have.The real plot of this book is locating the Katana Fleet, the fabled fleet that was lost in space.  Whoever was able to find it would be able to control the galaxy.  So both the New Republic and Thrawn go looking for it.One cool thing about this series is reading about the Clone Wars before we knew what the Clone Wars really were.  I applaud Zahn for revealing as much as he did.  The fact that so little is contradicted by the new Clone Wars material speaks volumes about his writing ability.Good stuff all around.  Yes, it is a middle book and lacks the ""wow, it's brand new"" feeling and the ""wow, the climax is finally here"" feeling, but it holds up nicely and really leads us into the final book of the trilogy.  Highly suggested for all EU readers.",5,"US"
1999-10-15,"Not for everyone, but a real treasure","A lot of people just can't find any excitement in character development. They want action, action, action. Dark Force Rising isn't for them.However, for someone seeking an intellectual Star Wars story  (which, yes, IS possible) this is great. The Noghri are vastly interesting,  and Leia's interaction with them is wonderful. (This is how the bit with  the Ewoks should have gone in Return of the Jedi.)And of course, we get  to see more of Mara Jade, my second favorite Star Wars character in the  universe. And she's absolutely true to character (big surprise! This is one  of the defining books for her character, after all.)The best part is a  complete lack of Death Stars and Death-Star-like superweapons.",5,"US"
2000-03-15,"Politics & Diplomacy Are A Little Too Much In This One.","Dark Force Rising is my second Star Wars novel I have read (aside from the film novelizations).I found it less exciting than Heir To The Empire, but it won't stop me from readin the next in the series The Last  Command.Throughout the novel I found too much diplomacy and politics.  I  was intrigues by them in the first novel, but in this one it starts to  become too much.  Where Heir to The Empire contained a good mix of action  and intrugue mixed in, Dark Force Rising does not.  Only a few scenes in  the entire novel have any real non political conflict.  The ending won me  over though and I will start the next one today!",3,"US"
2002-02-26,"A Great Continuation...","Timothy Zahn, Star Wars: Dark Force Rising, is an excellent example of how a novel or series of novels should be continued.  With a great plot and storyline, any avid Star Wars fan ought to read this novel!The novel opens with the Empire's dark leader, Grand Admiral Thrawn, launching a massive attack on a primary port for the Rebellion.  The action and adventure begin right there and then.  Through the writing style of Zahn and the dialog of the characters, one feels as though they are right there along with Luke Skywalker!  The author presents this novel with great depiction of scenery and detail.  This is through Zahn's careful research of technological advancements and study of Lukasfilm's, StarWars.  He, the author, never lacks in constant action and dialog.It is though Timothy Zahn has created a masterpiece of Star Wars novels.  Through his series of the Star Wars novels, he shows precise distinction from any other series of Star Wars epics or novels.  I am thoroughly impressed by his accurate depiction of former characters in the movies presented by Lucasfilms.  He has obviously done his research and taken his time to bring a great series to life.As long as readers find that they love Star Wars and the thrills and excitement that come along with these action-packed stories, then, I think, Timothy Zahn will have a job for decades to come.  No other author has accurately depicted the close encounter scenes with Luke Skywalker, Han Solo, and Leah Organa Solo as well as Mr. Zahn has.For all you people out there who are debating reading this novel, your debating period is now over.  This story will stay in your mind for years to come!  Due to its incredible plot and accurate depiction of the Star Wars saga, Timothy Zahn, has only yet to conclude this three book series.",5,"US"
2003-08-30,"Good books","I'm not a big Star Wars fan. I do like all the plots and stuff but the only reason why i read this book was because i was bored and my brother gave it to me to read. Having said that i would like to add that i really enjoyed this book. I'm not up to date with any characters that weren't ""stars"" in the movie but with the descriptions of the people provided i was able to use my imagination. I enjoyed the way that Zahn wrote the book and i enjoyed reading the other Star Wars books written by him. I can't analyze the fight scenes or dialouges like other reviewers but in some cases that never helps people anyway. So i would like to say that I find myself reading the books over if i feel bored or need something to read on a long trip. I would go around saying they are stupendous but enjoyable and entertaining. Overall i would recommend these books to other people.",5,"US"
2000-07-02,"Not as good as the other two books","I don't think this book is as good as Heir to the Empire or the last command.  It's mostly good for understanding what's happening in the last command.  For example you wouldn't know who niles ferrier was unless you  read this book first.  Then in the last command they make referance to him  like you're supposed to know who he is.  The best part was when the empire  stole the katana fleet.  The most boring part was when Luke was on Jomark.  Also it's pretty wierd how Joruus C'baoth just proclaims himself to be the  ""true heir to the empire"".  I still think in real life Mara Jade  and Luke would be too disfuncional a group to have rescued Kaarde from the  chemaria.",3,"US"
2010-03-16,"""We who remain must stand together against those who would destroy everything""","""We who remain must stand together against those who would destroy everything""Book two in the thrilling Thrawn Trilogy!  (Who woulda thought that a C'baoth clone would get the title of this review!!)The Empire may have been foiled, but only just barely.  And now things get worse as Admiral Ackbar, member of the Inner Council, is accused of treason.  Han and Lando go to attempt to sniff out the source; Luke discovers that a Jedi named C'baoth may have escaped the Jedi Purge, and Leia goes to meet the Noghri and work on some sort of resolution.I Liked:Golly, I almost wish I could copy and paste my review from Heir to the Empire!  But, to be original, I'll try to come up with different things I like.Timothy Zahn continues to show his Star Wars writing prowess in book two.  Many other authors flounder at this point.  Not Zahn.  He continues the Star Wars feel with this entry, from the characters, to the actions, to the theme.To his character repertoire, Zahn adds Garm Bel Iblis, a former Senator from Corellia--and rival to Mon Mothma.  Through him, we learn more of the beginnings of the Rebellion...and how Mon Mothma, that red-haired lady from Return of the Jedi, can be a little pig-headed and temperamental.  A fight between him and her forced him to leave the Rebellion, and he, being too proud and Corellian to boot, is unwilling to rejoin.  Garm Bel Iblis does wonders for adding to the Corellian culture (we even learn he met Han Solo when Han was a kiddo!) and giving a new dimension to the Rebellion and Mon Mothma.The action continues to be high, with his characters spread in five different dimensions.  You would think it would be overwhelming, but Zahn handles it nicely, reminding the reader where Leia is, what Han is doing, what happened to Luke and so on so you don't ever go, ""Wait a minute, it's been forever since we heard from Mara...where is she?""  I've read other authors who drop viewpoints randomly and make me wonder that exact thing.Lastly, I love how Zahn, in between his characters and plot, manages to tweak on our views of the Jedi.  As this was pre-prequels, we get to see his (now obsolete) views on the Clone Wars, how C'baoth became a Jedi (he went to the University before training as a Jedi!), and C'baoth's subtle twisting of Luke to embrace the power of the Jedi.  Also, here is hinted the first time in EU that the Senate took part in the destruction of the Jedi (which, honestly, is what they did...they certainly didn't mind the Emperor's movement to destroy them).I Didn't Like:I guess I have a few more complaints about this one than the last.  They aren't huge, but I should bring them up.Zahn creates the Calamari (no, not the Earth food!) as a peaceful race forced into war when they were enslaved.  My problem?  That theme is repeated ad nauseum in EU.  Yeah, I know, Zahn technically wrote this before the Camaasi, before the Mandalorians (according to the Clone Wars TV series), before the billions of other ""peaceful races forced into war"".  But it is still freaking annoying.Also, Zahn is guilty of speciesism, specifically of Borsk Fey'lya and the Bothans.  Borsk isn't the problem, he's cool.  But then Zahn goes and sets up the entire race full of back-biting, knife-plunging power seekers.  Not cool.  I prefer a little more grey to my aliens, a little more depth besides the one word stereotype.  Too many books make this mistake.  Rodians are idiots and lawless.  Hutts are always involved in crime.  Wookiees are always good; Trandoshans always bad.  Twi'Lek females are always sex slaves, and Jawas are scavengers that apparently can be found off their homeworld of Tatooine (weird, eh?).  I could go on and on and on, but I think you get my point.Lastly, the book does have that middle part of a trilogy feel.  You know, no beginning, no end, makes you wonder, ""What am I doing here?""  We all know, by book three, we'll be like, ""Oh, yeah, that's why that was important,"" but still, while we're reading it, we wonder.Dialogue/Sexual Situations/Violence:Foul language?  Can't recall anything off hand!Sexuality is minimum to none.Lando is injured at one point and can't receive medical attention because of triage.  Really have to stretch to find ANYTHING to put here!Overall:Zahn doesn't fail to please with entry number two!  There were a few things that perturbed me, but there were some moments that nearly brought tears to my eyes.  When Leia unveils the Empire's poisoning of Honogr (even if I adore the Empire and hate how it is always shown in such a bad light), when the smugglers come to Han and Luke's aid at the end battle.  Not many books can do this to me.  This is Star Wars.  Five stars.Brought to you by:*C.S. Light*",5,"US"
2018-07-23,"Five Stars","amazing story! A shame these books are no longer Canon.",5,"US"
2018-04-26,"Love this trilogy wish it was still cannon","Love this trilogy wish it was still cannon",5,"US"
2008-03-17,"Had Its Moments","I found this book a little more drawn out then the first. In keeping with the first book I found myself putting it down shortly after picking it up. It was interesting in parts. The last third of the book picked up for me so I give it three stars.Frankly I have enjoyed this trilogy quite a bit. Timothy Zahn is definitely a decent writer but so far does not write a story capable of getting better then a 4 star review. This book was good but a little less interesting then the first. Still it is an interesting series and he does have a good character in Grand Admiral Thrawn which he depicts very well.",3,"US"
2016-06-20,"Love these books! I read this one maybe even faster than the first!","This book is just as good as Heir to the Empire. The characters are just as you would imagine them after Return of the Jedi. I wish these books were made into movies. The ending includes a dramatic and unexpected twist. The descriptions, plot, everything is amazing!",5,"US"
2003-03-17,"Feels like Empire Strikes Back...","minus the capturing of Han Solo. The book starts off with Thrawn attacking a smuggler's base using AT-AT (not a snow planet like in Empire Strikes Back). The guy gets away of course, stuff happens and Luke finds his way to the Jedi Masters new home world to learn more about the ways of the Jedi. Sounds like Yoda right? Except this Jedi is really an evil Dark Jedi clone of a long dead good Jedi. The ending was pretty interesting too with them unmasking the Stormtroopers to find a surprise.",5,"US"
2013-08-19,"The New Republic faces treachery--in it's own ranks!!!","Admiral Ackbar is facing embezzlement charges. Who has the connections to do that? Luke finds a mad Jedi Master--Joruus C'Boath--and tries to rehabilitate him. Leia uncovers the Empire keeping an honorable world hostage. All these issues--and more--must be dealt with if the New Republic is to survive against the Empire's best ---Grand Admiral Thrawn",5,"US"
2018-08-02,"Buy this book.","This is the best book out of the best Star Wars book trilogy(whether it be canon or legends) I have read over 20 star wars books and that still holds true to this day.",5,"US"
2009-04-23,"Great! except for some minor annoyances","This is an absolutely WONDERFUL read!!! Zahn is a MASTER of military strategy.In the first book of this series, Heir to the Empire, Zahn sets up all the chess pieces. You're not really sure what he's doing pretty much all through the book. Then you head into Dark Force Rising...Concepts and strategies begin to make sense. Grand Admiral Thrawn hasn't changed much as far as personality goes...but his character becomes MUCH more villanous becuase you begin to realize what he's doing.Not only does Zahn pack the novel with detailed descriptions of space battles that have meaningful effects on the characters and the story, but he also continues to develop well known and loved characters as shown in Leia's visit to the Noghri. All the characters are SO dynamic.This is a really awesome book that leaves you reeling after you're through. I had a little trouble getting into it early on...but it grips you a couple of chapters into the book and it's a jump into hyperspace from there.You can't wait to find out what happens on the next page.Four stars ONLY because there's this one minor thing in the book that drives me crazy. Zahn has a couple of really cool phrases in the book like, ""a pair of heartbeats"". That was a phrase I'd never heard before and it's SO descriptive and suspensful...however, he drops it on every other page throughout the book. I found myself self filling in the blank before I had finished the sentence a couple of times...like, ""Let me guess...such and such happens between 'a pair of heartbeats'..."".So there's that and the fact that he's not very inventive with the way he states that the character has just said something. It's always, ""Han retorted"" or ""Luke countered""...and that's pretty much it. It's kind of annoying. Like:""What are you doing?"" Luke said.""I'm reading Dark Force Rising"" C'baoth retorted.""It is really a wonderful book"" the Grand Admiral countered.""I'll rip your throat out"" the Noghri countered.""RRRRRRRRRRRRRRR!!!!!"" Chewie retorted.""Well just rip his out first then."" Han retorted""In anycase, Dark Force Rising really IS an awesome read."" Leia countered.""I could read it in a pair of heartbeats"" Threepio retorted.It's not really that bad...but it DOES get annoying.",4,"US"
1998-01-01,"They don't write 'em like this anymore!!","After I finished Hiere to the Empire I was just edging to get this book. I loved it!! The idea of the trilogy itself was awsome. It was the classic good VS eviel that I loved about this book. Finally Grand Admeral Thrawn was amazing!! The way Zahn created him and the way he showed you how ruthless and eviel Thrawn could be. The idea of a fleet of Drednauts known as the Dark Force was brillant! This book and the entire trilogy are truly worthy of the name Starwars!",5,"US"
2000-08-28,"And Star Wars goes on....","In this second novel of the Heir to the Empire trilogy Timothy Zahn splendidly continues the plots he began in the first book. Everything fits  and is so exciuting that you can't put down the book.  When Leia goes on a  mission to the Noghri, the aliens that under the command of the empire  tried to kill her, she finds herselfs in a snakes pit. Luke Skywalker is  going on a search for the Jedi Master C'baoth and Han Solo tries to find a  fleet of great battleships that vanished years before. To oppose the heroes  Zahn once more lets Grand Admiral Thrawn give a great taste of his vicious  genius. And between the fronts, Mara Jade and Talon Karrde have their own  troubles.  In the end 'Zahn lets the subplots flow together to a great and  surprising final which will make you want to read the final book.",5,"US"
2013-07-10,"This is the Empire Strike Back of the EU!","Timothy Zhan doesn't let Star Wars fans down with this sequel to Star Wars: Heir to the Empire. This book will have you craving for more. This should be your second EU (Expanded Universe) book you read. Once again all the old characters reunite and Thrawn shows how ruthless the Empire is under his rule. The audio book is also great.",5,"US"
2005-02-06,"Solid Second Installment","41/2 really,The second book of this excellent trilogy is once again full of great characters, exotic locations, and white knuckle sequences. The book gives us more about the ""Lady Vader,"" and the mystery of the Dark Force fleet.  While I do find Thrawn's ""artistic analysis"" of races to be a bit annoying, I like the villain as a whole.  All in all this is a wonderful series worthy of the Star Wars name.",4,"US"
2000-03-09,"Star Wars Dark Force Rising","I recently read the book Star Wars: Dark Force Rising by Timothy Zahn for my english class.  I am a big fan of Star Wars and I was happy to read this book.  I read the book that led up to this book as well.  I liked them  both.  But in this second book, I liked it because it brought continued the  story were the last book left off.  It also continued the Star Wars  tradition by continuing on where the preceding book or movie is over.  I  liked this book as because it got my imagination going again after I  finished the other book, and part of that reason is that Timothy Zahn is  one of the best Science Fiction writers I have ever read in my life.  I  should know I have really read some Science Fiction books in my life.  I  liked the book when everyone was doing there little adventures, because  Leia got the Norogi on the New Republics side, and Luke relized with Mara  Jade's help that C'boath was totally insane.  While Han and Lando try to  find some ships and some diggers for Lando's Mine Digging job.  While they  all try to stop Grand Admeral Thrwan from getting the Empire back to major  power in the galaxy.  In conclusion I liked this book from cover to cover,  and I can't wait to read the third installment of these books.  These books  are exelent, especially this one, and I give it a total of 5 stars out of 5  stars.",5,"US"
1999-12-20,"The Force is with this book!","When I read this book, I have to say that it reminded me of the first book in this trilogy.  Like the first book, it was one of the best books I have ever read.  The author held the true personalities of the characters while  adding new characters, ships, and aliens that almost every other Star Wars  author used at least one thing that Timothy Zahn added{Does not include  original trilogy or Splintor of the Mind's eye.}  The authors don't relate  to other Star Wars books except Barbara Hambly and Kevin J. Anderson.  And  Timothey Zahn and Michael Stackpole.  Most of the people who did not like  this book had to say something about how small the Imperial Fleet was.  Any  leader knows that the main bulk of your force should be to defending your  territory.  Zahn does not need to paint a picture for us about that.  It is  obvious that those 5 Destroyers are Thrawn's personal fleet for the most  important missions.  Like the Executer, the Super Star Destroyer was to  Darth Vader.  And by now, the Empire is broken up in fractions, with most  of the Imperial fleet with individual warlords.  I kind of remember that  after Thrawn lost a Destroyer in Dark Force Rising, that he still had 5  destroyer in the Last Command.  A great read for Star Wars fans and  non-Star Wars fans!",5,"US"
2017-08-18,"Incredible Story","Can't wait to read the 3rd book.  These books are as exciting as watching the movies for the first time.",5,"US"
2002-01-21,"A Review About Star Wars Dark Force Rising","Star Wars Dark Force Rising is the sequel to Star Wars Heir to the Empire. Grand Admiral Thrawn is trying to find Karrde and the Katana Fleet. While Leia and Kabarahk go to Honoghr to get the other Noghri to get them to join the New Republic. Luke also goes to Jomark to find Jedi master Joruus C' Baoth.Dark Force Rising is an excellent book. I recomend it for every Star Wars fan. It's great!",5,"US"
2001-02-11,"Impressive,Most impressive.","At first i was sceptical to the thought of anyone reachiing the same euphoria that Goerge lucas has accomplished Mr zahn can be quite pleased with his  efforts.Following on from the return of the jedi is an unenviable task but tim- thy zahn does very well and opens up the door for future possible star wars  films he also introduces some some new characters that are very interesting and can hold their own with the original cast An imaginative effort in which the  author can be proud of.",4,"US"
1997-06-25,"Excellent novel for Imperial-oriented fans.","This book truly ""continues"" the saga.  In the minds of the readers, Zahn creates anew the breathtaking imagery and great dialogue of the Star Wars movies.  Definitely two thumbs up.  Just two suggestions: (to the author) Next time, the Empire must triumph!(to the readers) Buy it! Buy the whole trilogy! Tell your friends, tell everyone to buy it",5,"US"
2009-03-26,"starwars is back","timothy zahn is a great writer his feel for luke leia and the rest is sublime this series of books is by far the best in the  novels been published about starwars great jump on for any starwars fan got me involved in collecting the other books in the ongoing saga would recommend to anyone even my dog if he could read english and who says he cant",4,"US"
2011-12-23,"the second book in the thrawn trilogy!!!!!!!!!!!!!!!!!!","this book seriously is amazing from the very begining to the very end timothy zahns star wars books are my favorite this author has talent and hes one great author/storyteller this book is just as amazing as heir to the empire the first book in the thrawn trilogy!!!!!!!!!!!!!!!!!!!!",5,"US"
2006-05-10,"story holds well 15 years later","It's amazing how much of the prequel trilogy draws from Zahn's phenomenal Thrawn trilogy.  Although the writing is often hackneyed (Han growled, Luke grinned...over and over like that), the book elaborates on themes introduced in the movies.  Dark Force Rising is better written than Heir to the Empire, and it details elements alluded to in that first novel.  The political wrangling between Ackbar, Mothma and Feylya is reminiscent of (foreshadows???) the similar play between Palpatine, the Jedi and the senate (from the prequels).  Zahn goes into the mind of Leia as she negotiates with the Noghri and balances her beliefs with her duty to the New Republic (like mom).  By the end of ROTJ, I had no idea who the clones were and whether they were bad or good (not sure if even Lucas had fleshed this out yet).  At the end of Dark Force Rising, Zahn hints at the origin of the stormtroopers and in hindsight, gives a nod to their clone ancestors.  Well done.",4,"US"
2015-11-05,"A few minor typos","The Thrawn Trilogy is an iconic piece of the Star War expanded universe, and Dark Force rising has some of the most exciting parts of the story. The book is great for any Star Wars fan, old or new.The one negative part is that the Kindle edition has a surprising number of typos and minor editing errors. Not enough to ruin the story, but enough to give pause while reading.",4,"US"
2013-07-26,"Dark Force Rising Review","This second book, continuing the story of Grand Admiral Thrawn, this book is a must for every Star Wars fan. For everybody who enjoyed Heir to the Empire, you will love this second book in the series, everybody should read this.",5,"US"
2001-05-24,"O.K. But not Zhan's best","This book was o.k. but i have read better Star Wars books. Zahn really out did himself in the first book. But he kind of tailed off in this one. I have yet to read the Last command but it sounds good. Overall you should read it if you are reading the series or are a big Star Wars fan, otherwise read a diffrint Star Wars book.",4,"US"
2017-01-12,"Better than the 1st book!","I'm about 3/4th's of the way through this 2nd installment and it is very good. Exceeds the 1st book ""Heir to the Empire."" Beautifully written and suspenseful. I've already ordered the 3rd volume.",4,"US"
2001-10-21,"This trilogy sets the standard!","Heir to the Empire, Dark force Rising, The Last CommandThe Good:The idea of a grand admiral in control of the emperor's legacy is brilliant.An insane dark jedi, clone soldiers, a coalition of smugglers, jedi twins and on and on goes Mr Zahn.  Adventure, ha, Excitement, ha, a reader cares about these things!!The Bad:Absolutely noting.Conclusion:This trilogy sets the standard for all other writers. It is that good! Thank you Mr. Zahn",5,"US"
2016-03-04,"Four Stars","Timothy Zahn delivers in this follow up book to Heir to the Empire.",4,"US"
2000-08-18,"The Katanah Fleet","This book was my least favorite of the trilogy, but also VERY good.  Between Leia on the Noghri home world of Honagar and The Katanah Fleet, how  could it not be? Lukes meeting with Jorous Sabouth just makes you dislike  him even more, and the more you read, the more you start to understand the  characters.",5,"US"
2000-07-14,"Incredible, a must-read!","I read this book as fast as my eyes and fingers would allow me! Zahn delivers an exciting and fast-paced story with the characters we've all grown to know and love and adds some new ones. The beginning may be a  little slow to some, but stick with it and I can guarantee you'll not be  disappointed!",5,"US"
1999-02-09,"Better Than Heir to the Empire!!!","In my opinion, this was a lot better than Heir to the Empire.  The book was jam-packed with action and suspense.  I love reading about Wedge and Rogue Squadron, and in this book you hear a lot more about them than in the  first book.  They really only in the battle in the middle of nowhere with  the Star Destroyer's Judicator and Prempetory, but that was one of the best  parts.",5,"US"
1998-06-13,"A great action book that continues the Star Wars tales!","This is the second of the three book series. It is a great book that continues to tell about Grand Admiral Thrawn and his campaign to stop the New Rebublic. It has an interesting group of characters from the Noghri to Thrawn himself. The best Star Wars author has done it again!",5,"US"
1999-07-30,"Trilogy is getting better with this second book.","I liked this second book more than the first, especially the Mara Jade character.  By the end I was hooked (for the third book) to see what becomes of Mara Jade.  Zahn seems to take his time telling stories, and if  it were shorter (and just a tad bit better) it'd be 5 stars.",4,"US"
2007-09-02,"Not Free SF Reader","Grand Admiral Thrawn attacks the New Republic on many fronts. He forcesour intrepid band of heroes to flee assassins, and Leia takes off withChewie, and Han goes looking for help by himself.The dodgy Mara Jade is also floating around, as is a  not so nice Jedi Master.Whoever controls the 'Dark Force' of ancient ships in the end will have a massive advantage in the battle for the galaxy.",3,"US"
1999-02-12,"Mind spliting entertainment at its best...!","The charaters are so real you could feel there emotions explode over the pages as you turn them.Zahn has prouduced the finest Quality of Star Wars in this continuing saga...The Force is definitly with Zahn, all the  way...!",5,"US"
1998-08-23,"Dark Force Rising. The Star Wars saga continues","When started to read I hoped that it would be as the films. I didn't get  disaponted! It could be like one in the trilogy, and it would be a very  good movie. I really recomend you to buy it, if you like  Star Wars, you'll  like it.",4,"US"
2014-04-07,"Must read!","This is a must read for any Star Wars fan. It continues the adventure of Luke, Leia, Solo and company following ROTJ. The author did a wonderful job of capturing the personalities of characters from the movies.",5,"US"
1998-07-21,"A masterpiece, the only thing Zahn lacks is a Newberry","This book is a wonderful continuation of the Star Wars we've all grown to love. This book continues Zahn's three book cycle, and in no way is it one of those stories that discredits the talent Star Wars has for bringing a smile to your face, and a tear to your eye. A great puzzle of emotions, characters, and challenges that in the end comes together in a picture that even George Lucas himself would be honored to add to the mural that he has so finely painted.",5,"US"
1998-07-16,"Fantastic","This trilogy is the only thing that kept me sane after Children of the Jedi. I must admit, the only thing in all SW better is the X-Wings. Mara, Thrawn and C'baoth are all really cool. The end battle is really something.",5,"US"
2011-05-05,"One great adventure!","Second in the Thrawn Trilogy book series, in this story the Republic is battered by the ressurgent Empire and its new leader. In this book the plot thickens as the Thrawn are after Luke and Princess Leah's two children. Great book with so many twists and turns that will leave you spinning!",5,"US"
2014-01-28,"Zahn is a ""Force"" to be reckoned with!","I found these wonderful and well written books back in 2009 and all I can say is WOW! Well done to Tim Zahn. All hail the King of the Expanded Universe. Take it from a long time SW fan: Read these books.",5,"US"
1998-10-15,"Really good book!!!!!!!!!!!!!!!!!!!!!!!","This book was what got me hooked on the Star Wars novels.  I could bareley  put it down.  Because of this book Jade is my most favorite charecter.  Overall I think this will make for some really good reading.",5,"US"
2012-05-10,"Fantastic!","Short and sweet:  The second book in the Thrawn Trilogy doesn't slow down but picks up and is action packed.  I couldn't put this one down and it is my favorite of the three.I recommend getting all three books in the Thrawn Trilogy at once.  All the books are great and you'll want to keep reading until the end!",5,"US"
2003-02-07,"Had me in suspense!!!","If you're a die hard Star Wars fan, you gotta read this Trilogy.All 3 books are excellent, and I recommend listening to some John Williams in the background (Imperial March) because you see the rise of the Empire again.",5,"US"
2015-01-28,"Four Stars","Very good Star Wars sequel.",4,"US"
1999-11-14,"Very exciting, but still not romantic enough!","This book was as exciting as the first one, but once again had the same problem! No kissing, only one hug, practically nothing. It was very good, but it really does need at least a few kisses. I mean, come on, they're  married!",4,"US"
1999-08-09,"Great book, but very hard to believe","I think this is a good STAR WARS book, but has slow patches in the story which sometimes make reading it unbearable. I love STAR WARS, but this one will never be as good as The Courtship of Princess Leia.",3,"US"
2013-12-06,"Just as Good","Continuing on where HEIR left off, DARK FORCE is just as good. After reading about the mysterious Katana Fleet, I'm intrigued and want to know more. Any chance of a Katana centered book, Del Rey?",5,"US"
1999-01-13,"This book really captures the Star Wars atmostsphere.","""Dark Force Rising"" is a suspenseful addition to the Star Wars saga.  It captures the reader's attention off the bat and really extends the origanal story.",5,"US"
2000-07-07,"Almost as good as the first","If you haven't read the first book please don't read my review. Anyway for  those of you who have, you know that Admiral Ackbar has been accused of  treason. Now Luke and his group are trying to get Ackbar off the hook,  While at the same time are hearing rumors of an old fleet of ships called  the Dark Force and that Admiral Thrawn is looking for them. If Admiral  Thrawn finds this fleet it could turn the tides on the war. Can Luke and  the crew beat him to it?",5,"US"
1999-08-09,"The book was great.","This whole series are my among my favorite books ever.  I would like to encourage Timothy Zahn to write more Star Wars books, he is a great author.",5,"US"
